Date,EPV
20161017:1356,433.96
20161017:1456,158.4
20161017:1556,11.95
20161017:1656,0
20161017:1756,0
20161017:1856,0
20161017:1956,0
20161017:2056,0
20161017:2156,0
20161017:2256,0
20161017:2356,0
20161018:0056,0
20161018:0156,0
20161018:0256,0
20161018:0356,0
20161018:0456,0
20161018:0556,0
20161018:0656,73.99
20161018:0756,166.77
20161018:0856,213.32
20161018:0956,562.27
20161018:1056,425.67
20161018:1156,520.96
20161018:1256,436.12
20161018:1356,371.96
20161018:1456,342.01
20161018:1556,132.13
20161018:1656,0
20161018:1756,0
20161018:1856,0
20161018:1956,0
20161018:2056,0
20161018:2156,0
20161018:2256,0
20161018:2356,0
20161019:0056,0
20161019:0156,0
20161019:0256,0
20161019:0356,0
20161019:0456,0
20161019:0556,0
20161019:0656,2.2
20161019:0756,51.21
20161019:0856,477.36
20161019:0956,299.23
20161019:1056,688.74
20161019:1156,294.57
20161019:1256,46.93
20161019:1356,107.43
20161019:1456,62.04
20161019:1556,32.7
20161019:1656,0
20161019:1756,0
20161019:1856,0
20161019:1956,0
20161019:2056,0
20161019:2156,0
20161019:2256,0
20161019:2356,0
20161020:0056,0
20161020:0156,0
20161020:0256,0
20161020:0356,0
20161020:0456,0
20161020:0556,0
20161020:0656,0
20161020:0756,22.48
20161020:0856,34
20161020:0956,132.45
20161020:1056,189.94
20161020:1156,100.57
20161020:1256,268.88
20161020:1356,59.15
20161020:1456,70.13
20161020:1556,31.81
20161020:1656,0
20161020:1756,0
20161020:1856,0
20161020:1956,0
20161020:2056,0
20161020:2156,0
20161020:2256,0
20161020:2356,0
20161021:0056,0
20161021:0156,0
20161021:0256,0
20161021:0356,0
20161021:0456,0
20161021:0556,0
20161021:0656,0.89
20161021:0756,62.58
20161021:0856,98.37
20161021:0956,73.58
20161021:1056,195.35
20161021:1156,444.76
20161021:1256,611.35
20161021:1356,222.09
20161021:1456,223.71
20161021:1556,106.3
20161021:1656,0
20161021:1756,0
20161021:1856,0
20161021:1956,0
20161021:2056,0
20161021:2156,0
20161021:2256,0
20161021:2356,0
20161022:0056,0
20161022:0156,0
20161022:0256,0
20161022:0356,0
20161022:0456,0
20161022:0556,0
20161022:0656,0
20161022:0756,81.91
20161022:0856,69.06
20161022:0956,87.51
20161022:1056,139.31
20161022:1156,156.52
20161022:1256,509.19
20161022:1356,73.88
20161022:1456,49.18
20161022:1556,31.55
20161022:1656,0
20161022:1756,0
20161022:1856,0
20161022:1956,0
20161022:2056,0
20161022:2156,0
20161022:2256,0
20161022:2356,0
20161023:0056,0
20161023:0156,0
20161023:0256,0
20161023:0356,0
20161023:0456,0
20161023:0556,0
20161023:0656,0
20161023:0756,96.99
20161023:0856,465.53
20161023:0956,611.08
20161023:1056,686.57
20161023:1156,198.7
20161023:1256,185.16
20161023:1356,502.78
20161023:1456,271.4
20161023:1556,0.32
20161023:1656,0
20161023:1756,0
20161023:1856,0
20161023:1956,0
20161023:2056,0
20161023:2156,0
20161023:2256,0
20161023:2356,0
20161024:0056,0
20161024:0156,0
20161024:0256,0
20161024:0356,0
20161024:0456,0
20161024:0556,0
20161024:0656,0
20161024:0756,23.76
20161024:0856,6.53
20161024:0956,25.95
20161024:1056,153.18
20161024:1156,100.78
20161024:1256,68.54
20161024:1356,249.7
20161024:1456,208.2
20161024:1556,29.95
20161024:1656,0
20161024:1756,0
20161024:1856,0
20161024:1956,0
20161024:2056,0
20161024:2156,0
20161024:2256,0
20161024:2356,0
20161025:0056,0
20161025:0156,0
20161025:0256,0
20161025:0356,0
20161025:0456,0
20161025:0556,0
20161025:0656,0
20161025:0756,35.12
20161025:0856,53.56
20161025:0956,82.82
20161025:1056,118.6
20161025:1156,361.46
20161025:1256,144.6
20161025:1356,205.36
20161025:1456,70.01
20161025:1556,90.22
20161025:1656,0
20161025:1756,0
20161025:1856,0
20161025:1956,0
20161025:2056,0
20161025:2156,0
20161025:2256,0
20161025:2356,0
20161026:0056,0
20161026:0156,0
20161026:0256,0
20161026:0356,0
20161026:0456,0
20161026:0556,0
20161026:0656,0
20161026:0756,0
20161026:0856,1.06
20161026:0956,44.89
20161026:1056,199.08
20161026:1156,183.26
20161026:1256,542.84
20161026:1356,150.63
20161026:1456,83.42
20161026:1556,84.92
20161026:1656,0
20161026:1756,0
20161026:1856,0
20161026:1956,0
20161026:2056,0
20161026:2156,0
20161026:2256,0
20161026:2356,0
20161027:0056,0
20161027:0156,0
20161027:0256,0
20161027:0356,0
20161027:0456,0
20161027:0556,0
20161027:0656,0
20161027:0756,129.72
20161027:0856,123.81
20161027:0956,214.37
20161027:1056,649.48
20161027:1156,620.16
20161027:1256,104.25
20161027:1356,128.96
20161027:1456,43.93
20161027:1556,38.85
20161027:1656,0
20161027:1756,0
20161027:1856,0
20161027:1956,0
20161027:2056,0
20161027:2156,0
20161027:2256,0
20161027:2356,0
20161028:0056,0
20161028:0156,0
20161028:0256,0
20161028:0356,0
20161028:0456,0
20161028:0556,0
20161028:0656,0
20161028:0756,21.76
20161028:0856,67.18
20161028:0956,184.72
20161028:1056,303.92
20161028:1156,82.1
20161028:1256,75.61
20161028:1356,67.54
20161028:1456,52.12
20161028:1556,69.31
20161028:1656,0
20161028:1756,0
20161028:1856,0
20161028:1956,0
20161028:2056,0
20161028:2156,0
20161028:2256,0
20161028:2356,0
20161029:0056,0
20161029:0156,0
20161029:0256,0
20161029:0356,0
20161029:0456,0
20161029:0556,0
20161029:0656,0
20161029:0756,42.57
20161029:0856,29.23
20161029:0956,64.56
20161029:1056,95.05
20161029:1156,109.5
20161029:1256,77.07
20161029:1356,36.97
20161029:1456,37.49
20161029:1556,66.88
20161029:1656,0
20161029:1756,0
20161029:1856,0
20161029:1956,0
20161029:2056,0
20161029:2156,0
20161029:2256,0
20161029:2356,0
20161030:0056,0
20161030:0156,0
20161030:0256,0
20161030:0356,0
20161030:0456,0
20161030:0556,0
20161030:0656,0
20161030:0756,1.69
20161030:0856,30.81
20161030:0956,116.02
20161030:1056,114.84
20161030:1156,59.04
20161030:1256,89.72
20161030:1356,86.35
20161030:1456,19.87
20161030:1556,0
20161030:1656,0
20161030:1756,0
20161030:1856,0
20161030:1956,0
20161030:2056,0
20161030:2156,0
20161030:2256,0
20161030:2356,0
20161031:0056,0
20161031:0156,0
20161031:0256,0
20161031:0356,0
20161031:0456,0
20161031:0556,0
20161031:0656,0
20161031:0756,40.94
20161031:0856,109.02
20161031:0956,112.7
20161031:1056,222.8
20161031:1156,455.49
20161031:1256,538.61
20161031:1356,425.13
20161031:1456,256.55
20161031:1556,78.06
20161031:1656,0
20161031:1756,0
20161031:1856,0
20161031:1956,0
20161031:2056,0
20161031:2156,0
20161031:2256,0
20161031:2356,0
20161101:0056,0
20161101:0156,0
20161101:0256,0
20161101:0356,0
20161101:0456,0
20161101:0556,0
20161101:0656,0
20161101:0756,39.52
20161101:0856,25.87
20161101:0956,18.38
20161101:1056,40.42
20161101:1156,48.27
20161101:1256,31.7
20161101:1356,1.87
20161101:1456,0.06
20161101:1556,0
20161101:1656,0
20161101:1756,0
20161101:1856,0
20161101:1956,0
20161101:2056,0
20161101:2156,0
20161101:2256,0
20161101:2356,0
20161102:0056,0
20161102:0156,0
20161102:0256,0
20161102:0356,0
20161102:0456,0
20161102:0556,0
20161102:0656,0
20161102:0756,185.19
20161102:0856,416.29
20161102:0956,568.86
20161102:1056,644.41
20161102:1156,646.82
20161102:1256,581.45
20161102:1356,451.73
20161102:1456,215.46
20161102:1556,55.06
20161102:1656,0
20161102:1756,0
20161102:1856,0
20161102:1956,0
20161102:2056,0
20161102:2156,0
20161102:2256,0
20161102:2356,0
20161103:0056,0
20161103:0156,0
20161103:0256,0
20161103:0356,0
20161103:0456,0
20161103:0556,0
20161103:0656,0
20161103:0756,146.66
20161103:0856,298.74
20161103:0956,504.13
20161103:1056,517.84
20161103:1156,567.04
20161103:1256,525.05
20161103:1356,440.07
20161103:1456,42.7
20161103:1556,84.47
20161103:1656,0
20161103:1756,0
20161103:1856,0
20161103:1956,0
20161103:2056,0
20161103:2156,0
20161103:2256,0
20161103:2356,0
20161104:0056,0
20161104:0156,0
20161104:0256,0
20161104:0356,0
20161104:0456,0
20161104:0556,0
20161104:0656,0
20161104:0756,4.19
20161104:0856,13.82
20161104:0956,35.86
20161104:1056,29.54
20161104:1156,76.29
20161104:1256,3.25
20161104:1356,15.57
20161104:1456,36.95
20161104:1556,42.08
20161104:1656,0
20161104:1756,0
20161104:1856,0
20161104:1956,0
20161104:2056,0
20161104:2156,0
20161104:2256,0
20161104:2356,0
20161105:0056,0
20161105:0156,0
20161105:0256,0
20161105:0356,0
20161105:0456,0
20161105:0556,0
20161105:0656,0
20161105:0756,158.97
20161105:0856,119.53
20161105:0956,133.7
20161105:1056,365.18
20161105:1156,250.58
20161105:1256,88.44
20161105:1356,50.62
20161105:1456,22.57
20161105:1556,43.32
20161105:1656,0
20161105:1756,0
20161105:1856,0
20161105:1956,0
20161105:2056,0
20161105:2156,0
20161105:2256,0
20161105:2356,0
20161106:0056,0
20161106:0156,0
20161106:0256,0
20161106:0356,0
20161106:0456,0
20161106:0556,0
20161106:0656,0
20161106:0756,158.12
20161106:0856,407.31
20161106:0956,567.42
20161106:1056,643.91
20161106:1156,53.99
20161106:1256,541.42
20161106:1356,54.94
20161106:1456,17.32
20161106:1556,0
20161106:1656,0
20161106:1756,0
20161106:1856,0
20161106:1956,0
20161106:2056,0
20161106:2156,0
20161106:2256,0
20161106:2356,0
20161107:0056,0
20161107:0156,0
20161107:0256,0
20161107:0356,0
20161107:0456,0
20161107:0556,0
20161107:0656,0
20161107:0756,142.59
20161107:0856,392.29
20161107:0956,553.7
20161107:1056,636.3
20161107:1156,598.11
20161107:1256,575.24
20161107:1356,305.57
20161107:1456,250.62
20161107:1556,34.48
20161107:1656,0
20161107:1756,0
20161107:1856,0
20161107:1956,0
20161107:2056,0
20161107:2156,0
20161107:2256,0
20161107:2356,0
20161108:0056,0
20161108:0156,0
20161108:0256,0
20161108:0356,0
20161108:0456,0
20161108:0556,0
20161108:0656,0
20161108:0756,141.62
20161108:0856,141.98
20161108:0956,79.18
20161108:1056,107.83
20161108:1156,80.37
20161108:1256,76.45
20161108:1356,63.06
20161108:1456,25.34
20161108:1556,13.41
20161108:1656,0
20161108:1756,0
20161108:1856,0
20161108:1956,0
20161108:2056,0
20161108:2156,0
20161108:2256,0
20161108:2356,0
20161109:0056,0
20161109:0156,0
20161109:0256,0
20161109:0356,0
20161109:0456,0
20161109:0556,0
20161109:0656,0
20161109:0756,184.26
20161109:0856,37.9
20161109:0956,1.66
20161109:1056,389.78
20161109:1156,78.62
20161109:1256,177.94
20161109:1356,35.55
20161109:1456,231.13
20161109:1556,75.5
20161109:1656,0
20161109:1756,0
20161109:1856,0
20161109:1956,0
20161109:2056,0
20161109:2156,0
20161109:2256,0
20161109:2356,0
20161110:0056,0
20161110:0156,0
20161110:0256,0
20161110:0356,0
20161110:0456,0
20161110:0556,0
20161110:0656,0
20161110:0756,49.08
20161110:0856,274.74
20161110:0956,65.05
20161110:1056,461.24
20161110:1156,373.51
20161110:1256,108.72
20161110:1356,195.07
20161110:1456,181.69
20161110:1556,20.72
20161110:1656,0
20161110:1756,0
20161110:1856,0
20161110:1956,0
20161110:2056,0
20161110:2156,0
20161110:2256,0
20161110:2356,0
20161111:0056,0
20161111:0156,0
20161111:0256,0
20161111:0356,0
20161111:0456,0
20161111:0556,0
20161111:0656,0
20161111:0756,110.61
20161111:0856,286.4
20161111:0956,521.03
20161111:1056,591.95
20161111:1156,594.13
20161111:1256,530.41
20161111:1356,343.71
20161111:1456,183.34
20161111:1556,61.1
20161111:1656,0
20161111:1756,0
20161111:1856,0
20161111:1956,0
20161111:2056,0
20161111:2156,0
20161111:2256,0
20161111:2356,0
20161112:0056,0
20161112:0156,0
20161112:0256,0
20161112:0356,0
20161112:0456,0
20161112:0556,0
20161112:0656,0
20161112:0756,3.03
20161112:0856,0
20161112:0956,4.44
20161112:1056,39.51
20161112:1156,86.27
20161112:1256,61.44
20161112:1356,22.59
20161112:1456,20.85
20161112:1556,1.94
20161112:1656,0
20161112:1756,0
20161112:1856,0
20161112:1956,0
20161112:2056,0
20161112:2156,0
20161112:2256,0
20161112:2356,0
20161113:0056,0
20161113:0156,0
20161113:0256,0
20161113:0356,0
20161113:0456,0
20161113:0556,0
20161113:0656,0
20161113:0756,1.51
20161113:0856,259.45
20161113:0956,498.11
20161113:1056,570.76
20161113:1156,578.04
20161113:1256,515.8
20161113:1356,384.9
20161113:1456,201.87
20161113:1556,2.03
20161113:1656,0
20161113:1756,0
20161113:1856,0
20161113:1956,0
20161113:2056,0
20161113:2156,0
20161113:2256,0
20161113:2356,0
20161114:0056,0
20161114:0156,0
20161114:0256,0
20161114:0356,0
20161114:0456,0
20161114:0556,0
20161114:0656,0
20161114:0756,43.93
20161114:0856,32.36
20161114:0956,45.39
20161114:1056,12.12
20161114:1156,73.89
20161114:1256,50.52
20161114:1356,12.93
20161114:1456,0
20161114:1556,0
20161114:1656,0
20161114:1756,0
20161114:1856,0
20161114:1956,0
20161114:2056,0
20161114:2156,0
20161114:2256,0
20161114:2356,0
20161115:0056,0
20161115:0156,0
20161115:0256,0
20161115:0356,0
20161115:0456,0
20161115:0556,0
20161115:0656,0
20161115:0756,138.77
20161115:0856,2.07
20161115:0956,2.14
20161115:1056,64.86
20161115:1156,2.45
20161115:1256,1.85
20161115:1356,4.83
20161115:1456,6.32
20161115:1556,0
20161115:1656,0
20161115:1756,0
20161115:1856,0
20161115:1956,0
20161115:2056,0
20161115:2156,0
20161115:2256,0
20161115:2356,0
20161116:0056,0
20161116:0156,0
20161116:0256,0
20161116:0356,0
20161116:0456,0
20161116:0556,0
20161116:0656,0
20161116:0756,55.27
20161116:0856,307.42
20161116:0956,471.78
20161116:1056,492.98
20161116:1156,235.91
20161116:1256,58.56
20161116:1356,41.55
20161116:1456,50.22
20161116:1556,0
20161116:1656,0
20161116:1756,0
20161116:1856,0
20161116:1956,0
20161116:2056,0
20161116:2156,0
20161116:2256,0
20161116:2356,0
20161117:0056,0
20161117:0156,0
20161117:0256,0
20161117:0356,0
20161117:0456,0
20161117:0556,0
20161117:0656,0
20161117:0756,173.32
20161117:0856,142.97
20161117:0956,161.98
20161117:1056,560.52
20161117:1156,201.77
20161117:1256,41.3
20161117:1356,316.84
20161117:1456,197.96
20161117:1556,0
20161117:1656,0
20161117:1756,0
20161117:1856,0
20161117:1956,0
20161117:2056,0
20161117:2156,0
20161117:2256,0
20161117:2356,0
20161118:0056,0
20161118:0156,0
20161118:0256,0
20161118:0356,0
20161118:0456,0
20161118:0556,0
20161118:0656,0
20161118:0756,70.92
20161118:0856,105.84
20161118:0956,50.19
20161118:1056,245.24
20161118:1156,93.35
20161118:1256,52.95
20161118:1356,231.3
20161118:1456,191.49
20161118:1556,0
20161118:1656,0
20161118:1756,0
20161118:1856,0
20161118:1956,0
20161118:2056,0
20161118:2156,0
20161118:2256,0
20161118:2356,0
20161119:0056,0
20161119:0156,0
20161119:0256,0
20161119:0356,0
20161119:0456,0
20161119:0556,0
20161119:0656,0
20161119:0756,51.69
20161119:0856,269.4
20161119:0956,269.73
20161119:1056,160.2
20161119:1156,31.19
20161119:1256,230.49
20161119:1356,127.31
20161119:1456,60.8
20161119:1556,0
20161119:1656,0
20161119:1756,0
20161119:1856,0
20161119:1956,0
20161119:2056,0
20161119:2156,0
20161119:2256,0
20161119:2356,0
20161120:0056,0
20161120:0156,0
20161120:0256,0
20161120:0356,0
20161120:0456,0
20161120:0556,0
20161120:0656,0
20161120:0756,0
20161120:0856,0
20161120:0956,0.71
20161120:1056,28.35
20161120:1156,63.34
20161120:1256,34.57
20161120:1356,128
20161120:1456,25.25
20161120:1556,0
20161120:1656,0
20161120:1756,0
20161120:1856,0
20161120:1956,0
20161120:2056,0
20161120:2156,0
20161120:2256,0
20161120:2356,0
20161121:0056,0
20161121:0156,0
20161121:0256,0
20161121:0356,0
20161121:0456,0
20161121:0556,0
20161121:0656,0
20161121:0756,0
20161121:0856,5.04
20161121:0956,14.37
20161121:1056,1.62
20161121:1156,19.06
20161121:1256,1.46
20161121:1356,0.35
20161121:1456,171.52
20161121:1556,0
20161121:1656,0
20161121:1756,0
20161121:1856,0
20161121:1956,0
20161121:2056,0
20161121:2156,0
20161121:2256,0
20161121:2356,0
20161122:0056,0
20161122:0156,0
20161122:0256,0
20161122:0356,0
20161122:0456,0
20161122:0556,0
20161122:0656,0
20161122:0756,0
20161122:0856,0
20161122:0956,0.56
20161122:1056,1.63
20161122:1156,48.93
20161122:1256,99.95
20161122:1356,37.3
20161122:1456,9.58
20161122:1556,0
20161122:1656,0
20161122:1756,0
20161122:1856,0
20161122:1956,0
20161122:2056,0
20161122:2156,0
20161122:2256,0
20161122:2356,0
20161123:0056,0
20161123:0156,0
20161123:0256,0
20161123:0356,0
20161123:0456,0
20161123:0556,0
20161123:0656,0
20161123:0756,0
20161123:0856,277
20161123:0956,190.4
20161123:1056,134.31
20161123:1156,542.78
20161123:1256,411.87
20161123:1356,73.51
20161123:1456,159.1
20161123:1556,0
20161123:1656,0
20161123:1756,0
20161123:1856,0
20161123:1956,0
20161123:2056,0
20161123:2156,0
20161123:2256,0
20161123:2356,0
20161124:0056,0
20161124:0156,0
20161124:0256,0
20161124:0356,0
20161124:0456,0
20161124:0556,0
20161124:0656,0
20161124:0756,0.19
20161124:0856,48.73
20161124:0956,160
20161124:1056,112.94
20161124:1156,57.53
20161124:1256,468.54
20161124:1356,30.68
20161124:1456,157.52
20161124:1556,0
20161124:1656,0
20161124:1756,0
20161124:1856,0
20161124:1956,0
20161124:2056,0
20161124:2156,0
20161124:2256,0
20161124:2356,0
20161125:0056,0
20161125:0156,0
20161125:0256,0
20161125:0356,0
20161125:0456,0
20161125:0556,0
20161125:0656,0
20161125:0756,0
20161125:0856,283.71
20161125:0956,465
20161125:1056,555.7
20161125:1156,568.4
20161125:1256,506.31
20161125:1356,373.13
20161125:1456,178.59
20161125:1556,0
20161125:1656,0
20161125:1756,0
20161125:1856,0
20161125:1956,0
20161125:2056,0
20161125:2156,0
20161125:2256,0
20161125:2356,0
20161126:0056,0
20161126:0156,0
20161126:0256,0
20161126:0356,0
20161126:0456,0
20161126:0556,0
20161126:0656,0
20161126:0756,0
20161126:0856,264.42
20161126:0956,165.06
20161126:1056,533.81
20161126:1156,348.03
20161126:1256,169.21
20161126:1356,356.61
20161126:1456,142.99
20161126:1556,0
20161126:1656,0
20161126:1756,0
20161126:1856,0
20161126:1956,0
20161126:2056,0
20161126:2156,0
20161126:2256,0
20161126:2356,0
20161127:0056,0
20161127:0156,0
20161127:0256,0
20161127:0356,0
20161127:0456,0
20161127:0556,0
20161127:0656,0
20161127:0756,0
20161127:0856,32.11
20161127:0956,108.21
20161127:1056,111.76
20161127:1156,162.02
20161127:1256,57.71
20161127:1356,69.62
20161127:1456,60.71
20161127:1556,0
20161127:1656,0
20161127:1756,0
20161127:1856,0
20161127:1956,0
20161127:2056,0
20161127:2156,0
20161127:2256,0
20161127:2356,0
20161128:0056,0
20161128:0156,0
20161128:0256,0
20161128:0356,0
20161128:0456,0
20161128:0556,0
20161128:0656,0
20161128:0756,0
20161128:0856,260.87
20161128:0956,444.44
20161128:1056,548.67
20161128:1156,563.33
20161128:1256,503.3
20161128:1356,367.03
20161128:1456,172.5
20161128:1556,0
20161128:1656,0
20161128:1756,0
20161128:1856,0
20161128:1956,0
20161128:2056,0
20161128:2156,0
20161128:2256,0
20161128:2356,0
20161129:0056,0
20161129:0156,0
20161129:0256,0
20161129:0356,0
20161129:0456,0
20161129:0556,0
20161129:0656,0
20161129:0756,0
20161129:0856,269.78
20161129:0956,457.01
20161129:1056,550.01
20161129:1156,562.61
20161129:1256,501.83
20161129:1356,372.81
20161129:1456,177.04
20161129:1556,0
20161129:1656,0
20161129:1756,0
20161129:1856,0
20161129:1956,0
20161129:2056,0
20161129:2156,0
20161129:2256,0
20161129:2356,0
20161130:0056,0
20161130:0156,0
20161130:0256,0
20161130:0356,0
20161130:0456,0
20161130:0556,0
20161130:0656,0
20161130:0756,0
20161130:0856,263.74
20161130:0956,453.48
20161130:1056,536.85
20161130:1156,548.01
20161130:1256,486.67
20161130:1356,356.63
20161130:1456,164.55
20161130:1556,0
20161130:1656,0
20161130:1756,0
20161130:1856,0
20161130:1956,0
20161130:2056,0
20161130:2156,0
20161130:2256,0
20161130:2356,0
20161201:0056,0
20161201:0156,0
20161201:0256,0
20161201:0356,0
20161201:0456,0
20161201:0556,0
20161201:0656,0
20161201:0756,0
20161201:0856,230.85
20161201:0956,421.41
20161201:1056,518.15
20161201:1156,531.05
20161201:1256,470.23
20161201:1356,343.35
20161201:1456,153.08
20161201:1556,0
20161201:1656,0
20161201:1756,0
20161201:1856,0
20161201:1956,0
20161201:2056,0
20161201:2156,0
20161201:2256,0
20161201:2356,0
20161202:0056,0
20161202:0156,0
20161202:0256,0
20161202:0356,0
20161202:0456,0
20161202:0556,0
20161202:0656,0
20161202:0756,0
20161202:0856,224.97
20161202:0956,45.48
20161202:1056,51.3
20161202:1156,54.51
20161202:1256,45.16
20161202:1356,30.68
20161202:1456,15.38
20161202:1556,0
20161202:1656,0
20161202:1756,0
20161202:1856,0
20161202:1956,0
20161202:2056,0
20161202:2156,0
20161202:2256,0
20161202:2356,0
20161203:0056,0
20161203:0156,0
20161203:0256,0
20161203:0356,0
20161203:0456,0
20161203:0556,0
20161203:0656,0
20161203:0756,0
20161203:0856,219.99
20161203:0956,33.04
20161203:1056,103.6
20161203:1156,96.42
20161203:1256,52.55
20161203:1356,86.45
20161203:1456,158.44
20161203:1556,0
20161203:1656,0
20161203:1756,0
20161203:1856,0
20161203:1956,0
20161203:2056,0
20161203:2156,0
20161203:2256,0
20161203:2356,0
20161204:0056,0
20161204:0156,0
20161204:0256,0
20161204:0356,0
20161204:0456,0
20161204:0556,0
20161204:0656,0
20161204:0756,0
20161204:0856,238.76
20161204:0956,437.63
20161204:1056,539.16
20161204:1156,556.9
20161204:1256,497.11
20161204:1356,201.4
20161204:1456,71.46
20161204:1556,0
20161204:1656,0
20161204:1756,0
20161204:1856,0
20161204:1956,0
20161204:2056,0
20161204:2156,0
20161204:2256,0
20161204:2356,0
20161205:0056,0
20161205:0156,0
20161205:0256,0
20161205:0356,0
20161205:0456,0
20161205:0556,0
20161205:0656,0
20161205:0756,0
20161205:0856,203.15
20161205:0956,306.03
20161205:1056,220.86
20161205:1156,79.17
20161205:1256,75.35
20161205:1356,156.31
20161205:1456,161.9
20161205:1556,0
20161205:1656,0
20161205:1756,0
20161205:1856,0
20161205:1956,0
20161205:2056,0
20161205:2156,0
20161205:2256,0
20161205:2356,0
20161206:0056,0
20161206:0156,0
20161206:0256,0
20161206:0356,0
20161206:0456,0
20161206:0556,0
20161206:0656,0
20161206:0756,0
20161206:0856,173.9
20161206:0956,32.39
20161206:1056,24.67
20161206:1156,25.97
20161206:1256,28.55
20161206:1356,35.95
20161206:1456,12.85
20161206:1556,0
20161206:1656,0
20161206:1756,0
20161206:1856,0
20161206:1956,0
20161206:2056,0
20161206:2156,0
20161206:2256,0
20161206:2356,0
20161207:0056,0
20161207:0156,0
20161207:0256,0
20161207:0356,0
20161207:0456,0
20161207:0556,0
20161207:0656,0
20161207:0756,0
20161207:0856,16.99
20161207:0956,92.82
20161207:1056,63.12
20161207:1156,64.98
20161207:1256,32.43
20161207:1356,62.16
20161207:1456,20.78
20161207:1556,0
20161207:1656,0
20161207:1756,0
20161207:1856,0
20161207:1956,0
20161207:2056,0
20161207:2156,0
20161207:2256,0
20161207:2356,0
20161208:0056,0
20161208:0156,0
20161208:0256,0
20161208:0356,0
20161208:0456,0
20161208:0556,0
20161208:0656,0
20161208:0756,0
20161208:0856,196.43
20161208:0956,0
20161208:1056,9.78
20161208:1156,51.44
20161208:1256,97.89
20161208:1356,13.76
20161208:1456,161.86
20161208:1556,0
20161208:1656,0
20161208:1756,0
20161208:1856,0
20161208:1956,0
20161208:2056,0
20161208:2156,0
20161208:2256,0
20161208:2356,0
20161209:0056,0
20161209:0156,0
20161209:0256,0
20161209:0356,0
20161209:0456,0
20161209:0556,0
20161209:0656,0
20161209:0756,0
20161209:0856,3.62
20161209:0956,25.17
20161209:1056,210.71
20161209:1156,252.07
20161209:1256,60.48
20161209:1356,2.58
20161209:1456,71.96
20161209:1556,0
20161209:1656,0
20161209:1756,0
20161209:1856,0
20161209:1956,0
20161209:2056,0
20161209:2156,0
20161209:2256,0
20161209:2356,0
20161210:0056,0
20161210:0156,0
20161210:0256,0
20161210:0356,0
20161210:0456,0
20161210:0556,0
20161210:0656,0
20161210:0756,0
20161210:0856,33.1
20161210:0956,11.18
20161210:1056,5.28
20161210:1156,19.64
20161210:1256,0.6
20161210:1356,0
20161210:1456,4.88
20161210:1556,0
20161210:1656,0
20161210:1756,0
20161210:1856,0
20161210:1956,0
20161210:2056,0
20161210:2156,0
20161210:2256,0
20161210:2356,0
20161211:0056,0
20161211:0156,0
20161211:0256,0
20161211:0356,0
20161211:0456,0
20161211:0556,0
20161211:0656,0
20161211:0756,0
20161211:0856,33.89
20161211:0956,25.11
20161211:1056,259.16
20161211:1156,112.09
20161211:1256,362
20161211:1356,134.66
20161211:1456,0
20161211:1556,0
20161211:1656,0
20161211:1756,0
20161211:1856,0
20161211:1956,0
20161211:2056,0
20161211:2156,0
20161211:2256,0
20161211:2356,0
20161212:0056,0
20161212:0156,0
20161212:0256,0
20161212:0356,0
20161212:0456,0
20161212:0556,0
20161212:0656,0
20161212:0756,0
20161212:0856,136.69
20161212:0956,8.4
20161212:1056,17.72
20161212:1156,20.7
20161212:1256,23.37
20161212:1356,5.45
20161212:1456,17.44
20161212:1556,0
20161212:1656,0
20161212:1756,0
20161212:1856,0
20161212:1956,0
20161212:2056,0
20161212:2156,0
20161212:2256,0
20161212:2356,0
20161213:0056,0
20161213:0156,0
20161213:0256,0
20161213:0356,0
20161213:0456,0
20161213:0556,0
20161213:0656,0
20161213:0756,0
20161213:0856,34.75
20161213:0956,4.37
20161213:1056,26.95
20161213:1156,92.61
20161213:1256,27.81
20161213:1356,131.36
20161213:1456,21.04
20161213:1556,0
20161213:1656,0
20161213:1756,0
20161213:1856,0
20161213:1956,0
20161213:2056,0
20161213:2156,0
20161213:2256,0
20161213:2356,0
20161214:0056,0
20161214:0156,0
20161214:0256,0
20161214:0356,0
20161214:0456,0
20161214:0556,0
20161214:0656,0
20161214:0756,0
20161214:0856,217.07
20161214:0956,264.25
20161214:1056,456.99
20161214:1156,482.79
20161214:1256,433.65
20161214:1356,244.4
20161214:1456,134.04
20161214:1556,0
20161214:1656,0
20161214:1756,0
20161214:1856,0
20161214:1956,0
20161214:2056,0
20161214:2156,0
20161214:2256,0
20161214:2356,0
20161215:0056,0
20161215:0156,0
20161215:0256,0
20161215:0356,0
20161215:0456,0
20161215:0556,0
20161215:0656,0
20161215:0756,0
20161215:0856,86.98
20161215:0956,12.87
20161215:1056,55.45
20161215:1156,11.06
20161215:1256,165.89
20161215:1356,0
20161215:1456,56.13
20161215:1556,0
20161215:1656,0
20161215:1756,0
20161215:1856,0
20161215:1956,0
20161215:2056,0
20161215:2156,0
20161215:2256,0
20161215:2356,0
20161216:0056,0
20161216:0156,0
20161216:0256,0
20161216:0356,0
20161216:0456,0
20161216:0556,0
20161216:0656,0
20161216:0756,0
20161216:0856,104.06
20161216:0956,10.19
20161216:1056,31.96
20161216:1156,32.13
20161216:1256,293.99
20161216:1356,235.42
20161216:1456,129.12
20161216:1556,0
20161216:1656,0
20161216:1756,0
20161216:1856,0
20161216:1956,0
20161216:2056,0
20161216:2156,0
20161216:2256,0
