Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
16/06/2017,8,42.00081,42.00081,-86.1529
16/06/2017,9,44,44,-18.9583
16/06/2017,10,40.53542,40.53542,-55.9256
16/06/2017,11,45,45,13.5653
16/06/2017,12,18.31121,18.31121,-287.5308
16/06/2017,13,25.68362,25.68362,-195.5659
16/06/2017,14,25.2,25.2,-248.5816
16/06/2017,15,45,45,64.6765
16/06/2017,16,68.66387,68.66387,209.9579
16/06/2017,17,18.64267,18.64267,-87.0447
16/06/2017,18,15.01,15.01,-127.4487
16/06/2017,19,15.01,15.01,-90.9407
16/06/2017,20,9.09729,9.09729,-337.6707
16/06/2017,21,60,60,10.0591
16/06/2017,22,15.36,15.36,-87.8909
16/06/2017,23,32.97,32.97,-18.2182
16/06/2017,24,20,20,-186.7195
16/06/2017,25,20,20,-150.4777
16/06/2017,26,19.95,19.95,-158.7581
16/06/2017,27,19.95,19.95,-421.3001
16/06/2017,28,19.95,19.95,-455.6952
16/06/2017,29,19.95,19.95,-339.0626
16/06/2017,30,19.95,19.95,-406.542
16/06/2017,31,15.01,15.01,-531.731
16/06/2017,32,19.96,19.96,-356.1339
16/06/2017,33,20,20,-390.4377
16/06/2017,34,45,45,-86.6431
16/06/2017,35,20.05,20.05,-208.1743
16/06/2017,36,19.95,19.95,-56.4014
16/06/2017,37,22.47979,22.47979,-58.9843
16/06/2017,38,19.96,19.96,-79.045
16/06/2017,39,20.05,20.05,-153.8805
16/06/2017,40,20.05,20.05,-122.8384
16/06/2017,41,54.7338,54.7338,33.277
16/06/2017,42,60.3401,60.3401,29.3352
16/06/2017,43,58.24322,58.24322,132.775
16/06/2017,44,44,44,5.0141
16/06/2017,45,44,44,91.5134
16/06/2017,46,69.02534,69.02534,296.9031
16/06/2017,47,26.62,26.62,-23.2336
16/06/2017,48,53.12352,53.12352,45.34
17/06/2017,1,21.16273,21.16273,-101.4362
17/06/2017,2,20.09,20.09,-112.9553
17/06/2017,3,20.07209,20.07209,-210.0458
17/06/2017,4,7.45136,7.45136,-429.5832
17/06/2017,5,4.5,4.5,-487.1835
17/06/2017,6,4.5,4.5,-564.8055
17/06/2017,7,16.5,16.5,-484.2559
17/06/2017,8,20.06809,20.06809,-191.3032
17/06/2017,9,51,51,75.4523
17/06/2017,10,51.15785,51.15785,105.0393
17/06/2017,11,51,51,20.9204
17/06/2017,12,20.09,20.09,-122.8084
17/06/2017,13,20.09,20.09,-72.8386
17/06/2017,14,20.09,20.09,-76.4842
17/06/2017,15,54.25583,54.25583,21.2124
17/06/2017,16,20,20,-305.7067
17/06/2017,17,19.48321,19.48321,-480.5881
17/06/2017,18,19.95,19.95,-301.0783
17/06/2017,19,19.95,19.95,-323.9424
17/06/2017,20,30.23,30.23,-13.1642
17/06/2017,21,48,48,34.8301
17/06/2017,22,29.89,29.89,-81.8379
17/06/2017,23,27.55,27.55,-123.2429
17/06/2017,24,20,20,-215.9204
17/06/2017,25,40,40,-164.138
17/06/2017,26,26.27,26.27,-278.5806
17/06/2017,27,18.5,18.5,-355.5397
17/06/2017,28,18.5,18.5,-373.4933
17/06/2017,29,18,18,-665.9927
17/06/2017,30,18,18,-775.4388
17/06/2017,31,18,18,-961.5583
17/06/2017,32,18,18,-947.2913
17/06/2017,33,18.5,18.5,-732.6586
17/06/2017,34,18.5,18.5,-687.0625
17/06/2017,35,19.95,19.95,-500.0836
17/06/2017,36,19.95,19.95,-476.4773
17/06/2017,37,19.95,19.95,-277.667
17/06/2017,38,24.5,24.5,-26.6658
17/06/2017,39,20,20,-108.7968
17/06/2017,40,19.95,19.95,-194.5056
17/06/2017,41,19.95,19.95,-149.0736
17/06/2017,42,19.99463,19.99463,-108.0352
17/06/2017,43,20.4862,20.4862,-84.1899
17/06/2017,44,19.02802,19.02802,-103.7115
17/06/2017,45,18.92532,18.92532,-127.947
17/06/2017,46,19.29898,19.29898,-210.3532
17/06/2017,47,35,35,2.7259
17/06/2017,48,29.2,29.2,-2.4392
18/06/2017,1,20,20,-322.1295
18/06/2017,2,20.01463,20.01463,-273.1004
18/06/2017,3,20,20,-324.9909
18/06/2017,4,18.56116,18.56116,-334.5222
18/06/2017,5,17.80859,17.80859,-395.9656
18/06/2017,6,18.5,18.5,-317.6676
18/06/2017,7,18,18,-405.8674
18/06/2017,8,19.22577,19.22577,-249.3031
18/06/2017,9,20.1,20.1,-60.1067
18/06/2017,10,19.03068,19.03068,-236.6568
18/06/2017,11,20.1,20.1,-179.6815
18/06/2017,12,20.1,20.1,-78.864
18/06/2017,13,20.1,20.1,-91.0626
18/06/2017,14,51,51,7.2172
18/06/2017,15,51,51,7.7694
18/06/2017,16,20.1,20.1,-34.1174
18/06/2017,17,60,60,173.1472
18/06/2017,18,60,60,184.9499
18/06/2017,19,61.86332,61.86332,327.7248
18/06/2017,20,60,60,261.4334
18/06/2017,21,60,60,114.8416
18/06/2017,22,27.85315,27.85315,-55.7916
18/06/2017,23,22.00242,22.00242,-64.8777
18/06/2017,24,19.95,19.95,-67.0583
18/06/2017,25,19.95,19.95,-115.9917
18/06/2017,26,19.98279,19.98279,-7.5344
18/06/2017,27,55,55,16.4142
18/06/2017,28,21.3077,21.3077,-13.8231
18/06/2017,29,21.26433,21.26433,-24.0322
18/06/2017,30,21.54034,21.54034,-12.3333
18/06/2017,31,35,35,16.7534
18/06/2017,32,56.97504,56.97504,110.439
18/06/2017,33,60.39917,60.39917,209.6585
18/06/2017,34,65,65,167.9882
18/06/2017,35,23.01035,23.01035,-84.871
18/06/2017,36,29.97592,29.97592,-27.0678
18/06/2017,37,68.95,68.95,9.7456
18/06/2017,38,76.16263,76.16263,353.1483
18/06/2017,39,80,80,425.1958
18/06/2017,40,80,80,627.0016
18/06/2017,41,80,80,612.8584
18/06/2017,42,80,80,577.6835
18/06/2017,43,80,80,532.0029
18/06/2017,44,80,80,501.6538
18/06/2017,45,80,80,574.6753
18/06/2017,46,80,80,541.8688
18/06/2017,47,70,70,486.3758
18/06/2017,48,70,70,332.4358
19/06/2017,1,68,68,228.7729
19/06/2017,2,64.5,64.5,178.7458
19/06/2017,3,52.78187,52.78187,95.8935
19/06/2017,4,54.25,54.25,170.8016
19/06/2017,5,55.42068,55.42068,287.096
19/06/2017,6,56.76506,56.76506,318.0749
19/06/2017,7,56.95,56.95,358.0445
19/06/2017,8,56.95,56.95,395.7467
19/06/2017,9,56.95,56.95,327.2046
19/06/2017,10,54.23897,54.23897,85.4239
19/06/2017,11,45.8,45.8,558.7658
19/06/2017,12,45.20156,45.20156,470.9768
19/06/2017,13,22.73837,22.73837,-166.4899
19/06/2017,14,24.27936,24.27936,-122.78
19/06/2017,15,25.19471,25.19471,-27.5067
19/06/2017,16,77.01524,77.01524,130.1524
19/06/2017,17,87,87,305.7569
19/06/2017,18,87,87,305.6637
19/06/2017,19,120,120,569.3086
19/06/2017,20,87,87,401.3564
19/06/2017,21,78.31541,78.31541,211.2041
19/06/2017,22,31.71,31.71,-57.5102
19/06/2017,23,31.82442,31.82442,-9.9206
19/06/2017,24,31.7,31.7,-11.8195
19/06/2017,25,80,80,280.593
19/06/2017,26,120.69561,120.69561,381.375
19/06/2017,27,138.84253,138.84253,601.1827
19/06/2017,28,138,138,457.6904
19/06/2017,29,145.57733,145.57733,350.2266
19/06/2017,30,122.10115,122.10115,99.1265
19/06/2017,31,89.28332,89.28332,61.6332
19/06/2017,32,166.85126,166.85126,153.9979
19/06/2017,33,281.34367,281.34367,191.7154
19/06/2017,34,287.17,287.17,552.2912
19/06/2017,35,127.17,127.17,323.1574
19/06/2017,36,127.03416,127.03416,217.5019
19/06/2017,37,74.2605,74.2605,73.1004
19/06/2017,38,89.56305,89.56305,95.5802
19/06/2017,39,157.17,157.17,188.7406
19/06/2017,40,99.61293,99.61293,12.5898
19/06/2017,41,85.85451,85.85451,45.3487
19/06/2017,42,29.49792,29.49792,-148.3441
19/06/2017,43,27.97953,27.97953,-98.5939
19/06/2017,44,32.01,32.01,-137.725
19/06/2017,45,29.5,29.5,-209.9667
19/06/2017,46,17.95,17.95,-201.0782
19/06/2017,47,64.55,64.55,174.6305
19/06/2017,48,64.55,64.55,181.235
20/06/2017,1,61.75,61.75,421.1666
20/06/2017,2,58.55,58.55,475.4006
20/06/2017,3,54.89738,54.89738,245.5428
20/06/2017,4,28.95006,28.95006,-74.9969
20/06/2017,5,25.38104,25.38104,-161.171
20/06/2017,6,23.79739,23.79739,-181.7084
20/06/2017,7,52.74348,52.74348,53.0916
20/06/2017,8,56.7425,56.7425,179.476
20/06/2017,9,53.45,53.45,71.3912
20/06/2017,10,53.45,53.45,27.1379
20/06/2017,11,36.3,36.3,287.8372
20/06/2017,12,36.04219,36.04219,228.5157
20/06/2017,13,55,55,70.9689
20/06/2017,14,30.76716,30.76716,-68.9769
20/06/2017,15,23.4406,23.4406,-156.9206
20/06/2017,16,45,45,.5352
20/06/2017,17,26.43944,26.43944,-212.8565
20/06/2017,18,29.75427,29.75427,-57.1335
20/06/2017,19,45,45,6.9663
20/06/2017,20,54.77722,54.77722,42.9243
20/06/2017,21,29.1,29.1,-237.488
20/06/2017,22,25,25,-233.1249
20/06/2017,23,25,25,-360.3157
20/06/2017,24,25,25,-493.3144
20/06/2017,25,28.56,28.56,-305.0536
20/06/2017,26,29.15,29.15,-276.5256
20/06/2017,27,29.15,29.15,-99.7716
20/06/2017,28,32.3486,32.3486,-50.45
20/06/2017,29,36.94,36.94,-39.4095
20/06/2017,30,57.95,57.95,1.4557
20/06/2017,31,28.8,28.8,-223.3313
20/06/2017,32,28.8,28.8,-154.3763
20/06/2017,33,58.2068,58.2068,72.9909
20/06/2017,34,85.16613,85.16613,201.05
20/06/2017,35,59.14914,59.14914,104.7696
20/06/2017,36,77.39902,77.39902,158.4155
20/06/2017,37,48.85299,48.85299,17.7545
20/06/2017,38,31.05,31.05,-85.1593
20/06/2017,39,30.72039,30.72039,-116.4765
20/06/2017,40,59.99,59.99,195.9178
20/06/2017,41,58,58,146.5747
20/06/2017,42,58,58,160.4416
20/06/2017,43,58,58,220.3581
20/06/2017,44,29.20438,29.20438,-51.1282
20/06/2017,45,58,58,192.8714
20/06/2017,46,54.13029,54.13029,58.3251
20/06/2017,47,58,58,108.4073
20/06/2017,48,49.0304,49.0304,13.5305
21/06/2017,1,24.55,24.55,-133.3955
21/06/2017,2,23.5,23.5,-405.1282
21/06/2017,3,23.5,23.5,-413.5718
21/06/2017,4,24.63997,24.63997,-90.7703
21/06/2017,5,57.4,57.4,142.3617
21/06/2017,6,57.5,57.5,229.4736
21/06/2017,7,57.49008,57.49008,281.291
21/06/2017,8,54.87623,54.87623,73.7417
21/06/2017,9,45,45,15.217
21/06/2017,10,24.3,24.3,-119.0888
21/06/2017,11,56.50154,56.50154,57.4449
21/06/2017,12,22.25447,22.25447,-143.533
21/06/2017,13,45.5,45.5,180.5388
21/06/2017,14,57.72229,57.72229,389.3032
21/06/2017,15,109.2212,109.2212,498.4294
21/06/2017,16,76.16537,76.16537,492.4027
21/06/2017,17,58.10609,58.10609,110.0795
21/06/2017,18,55.48108,55.48108,29.8294
21/06/2017,19,25.47002,25.47002,-328.0863
21/06/2017,20,25.73217,25.73217,-302.2655
21/06/2017,21,55.2,55.2,2.3291
21/06/2017,22,26.45,26.45,-98.4292
21/06/2017,23,73.77869,73.77869,16.5602
21/06/2017,24,30.37368,30.37368,-47.2144
21/06/2017,25,29.21,29.21,-232.6127
21/06/2017,26,29.21,29.21,-253.2327
21/06/2017,27,29.21,29.21,-69.9354
21/06/2017,28,67,67,1.0726
21/06/2017,29,79.95,79.95,198.8094
21/06/2017,30,83.2297,83.2297,393.979
21/06/2017,31,99,99,707.0604
21/06/2017,32,99.89,99.89,627.0354
21/06/2017,33,100.27026,100.27026,302.8273
21/06/2017,34,159,159,737.7567
21/06/2017,35,151.1726,151.1726,926.8635
21/06/2017,36,380.036,380.036,872.0244
21/06/2017,37,200,200,815.383
21/06/2017,38,167,167,686.2768
21/06/2017,39,107.24733,107.24733,230.8926
21/06/2017,40,110,110,250.5802
21/06/2017,41,110,110,444.692
21/06/2017,42,110,110,545.1343
21/06/2017,43,110.49248,110.49248,828.1137
21/06/2017,44,110,110,449.5834
21/06/2017,45,110,110,410.2409
21/06/2017,46,70,70,282.1513
21/06/2017,47,69.96174,69.96174,144.1366
21/06/2017,48,79.19932,79.19932,543.205
22/06/2017,1,85,85,693.5065
22/06/2017,2,75.7378,75.7378,479.3227
22/06/2017,3,69.95,69.95,262.8704
22/06/2017,4,69.95,69.95,198.5171
22/06/2017,5,64.38623,64.38623,155.9592
22/06/2017,6,64.55,64.55,178.4492
22/06/2017,7,29.13676,29.13676,-14.5114
22/06/2017,8,28.19068,28.19068,-153.212
22/06/2017,9,29.06976,29.06976,-70.0083
22/06/2017,10,27.72036,27.72036,-229.3242
22/06/2017,11,30.09,30.09,-48.145
22/06/2017,12,29.36709,29.36709,-47.2115
22/06/2017,13,28.19738,28.19738,-98.0044
22/06/2017,14,28.1649,28.1649,-181.5983
22/06/2017,15,24.58445,24.58445,-484.5278
22/06/2017,16,24.93858,24.93858,-441.909
22/06/2017,17,23.30512,23.30512,-334.1651
22/06/2017,18,28.18362,28.18362,-140.1914
22/06/2017,19,74.35,74.35,299.4548
22/06/2017,20,74.35,74.35,354.6979
22/06/2017,21,76.92463,76.92463,406.9685
22/06/2017,22,85,85,399.0688
22/06/2017,23,58.6576,58.6576,92.825
22/06/2017,24,74.05567,74.05567,99.6433
22/06/2017,25,94.95,94.95,288.1263
22/06/2017,26,75.50722,75.50722,217.2509
22/06/2017,27,73.65,73.65,324.7408
22/06/2017,28,73.5,73.5,24.6753
22/06/2017,29,30.60228,30.60228,-100.8409
22/06/2017,30,28.27,28.27,-512.6421
22/06/2017,31,14,14,-826.1965
22/06/2017,32,6.43296,6.43296,-686.4553
22/06/2017,33,14,14,-780.1627
22/06/2017,34,14,14,-579.9254
22/06/2017,35,14,14,-414.9003
22/06/2017,36,27.26,27.26,-305.1579
22/06/2017,37,28.45,28.45,-143.3
22/06/2017,38,28.55,28.55,-113.9333
22/06/2017,39,28.55116,28.55116,-134.0443
22/06/2017,40,27.49986,27.49986,-251.9818
22/06/2017,41,27.2,27.2,-283.6514
22/06/2017,42,27.7,27.7,-240.232
22/06/2017,43,26.05,26.05,-289.9708
22/06/2017,44,26.1523,26.1523,-407.5266
22/06/2017,45,27.8711,27.8711,-389.3081
22/06/2017,46,15.01,15.01,-462.0036
22/06/2017,47,23.68936,23.68936,-377.5461
22/06/2017,48,27,27,-360.5814
23/06/2017,1,27.64267,27.64267,-223.4608
23/06/2017,2,27,27,-349.207
23/06/2017,3,27.07755,27.07755,-210.3286
23/06/2017,4,27.63136,27.63136,-134.9095
23/06/2017,5,53.95,53.95,47.8359
23/06/2017,6,53.95,53.95,43.2944
23/06/2017,7,27,27,-4.7418
23/06/2017,8,26.17919,26.17919,-183.3106
23/06/2017,9,.36973,.36973,-698.3695
23/06/2017,10,0,0,-987.0499
23/06/2017,11,18,18,-786.8486
23/06/2017,12,0,0,-807.6321
23/06/2017,13,2,2,-571.616
23/06/2017,14,0,0,-683.2594
23/06/2017,15,0,0,-645.0777
23/06/2017,16,14,14,-822.5995
23/06/2017,17,25,25,-737.2202
23/06/2017,18,27.1,27.1,-418.6997
23/06/2017,19,35.92,35.92,-171.3645
23/06/2017,20,35.58,35.58,-94.6916
23/06/2017,21,63.72347,63.72347,24.1079
23/06/2017,22,54.7,54.7,120.7671
23/06/2017,23,54.7,54.7,3.4811
23/06/2017,24,26.8848,26.8848,-61.503
23/06/2017,25,25,25,-198.9681
23/06/2017,26,37.35,37.35,-146.5208
23/06/2017,27,52.95,52.95,66.8339
23/06/2017,28,52.95,52.95,147.1974
23/06/2017,29,52.95,52.95,113.5113
23/06/2017,30,27,27,-28.3198
23/06/2017,31,0,0,-331.8639
23/06/2017,32,10.06847,10.06847,-207.1538
23/06/2017,33,14,14,-159.7853
23/06/2017,34,23.76318,23.76318,-184.4725
23/06/2017,35,24.16862,24.16862,-179.2538
23/06/2017,36,23.62844,23.62844,-297.7186
23/06/2017,37,24.95,24.95,-353.8275
23/06/2017,38,24.95,24.95,-440.2317
23/06/2017,39,23,23,-489.3751
23/06/2017,40,23,23,-397.2359
23/06/2017,41,25.65,25.65,-186.0296
23/06/2017,42,38.1,38.1,-5.1502
23/06/2017,43,61.40844,61.40844,165.8439
23/06/2017,44,61.5,61.5,213.099
23/06/2017,45,61,61,39.5042
23/06/2017,46,61.5,61.5,278.1364
23/06/2017,47,52.95,52.95,55.9253
23/06/2017,48,45.2224,45.2224,36.6717
24/06/2017,1,27.04627,27.04627,-9.1845
24/06/2017,2,18.75,18.75,-326.9885
24/06/2017,3,19.05,19.05,-203.7166
24/06/2017,4,18.75,18.75,-213.8929
24/06/2017,5,17.01052,17.01052,-307.7097
24/06/2017,6,6.63309,6.63309,-414.6693
24/06/2017,7,2,2,-423.2048
24/06/2017,8,12.57271,12.57271,-336.6195
24/06/2017,9,15.5,15.5,-362.0801
24/06/2017,10,13.76442,13.76442,-507.3864
24/06/2017,11,18.13336,18.13336,-277.1207
24/06/2017,12,18.97318,18.97318,-112.803
24/06/2017,13,52.95,52.95,25.376
24/06/2017,14,52.95,52.95,104.6118
24/06/2017,15,19.05,19.05,-270.5006
24/06/2017,16,19.05,19.05,-346.2633
24/06/2017,17,24.97676,24.97676,-341.9113
24/06/2017,18,24.95623,24.95623,-377.014
24/06/2017,19,27.00141,27.00141,-132.7868
24/06/2017,20,20.2603,20.2603,-117.7718
24/06/2017,21,22.91905,22.91905,-133.6748
24/06/2017,22,19.12446,19.12446,-148.9673
24/06/2017,23,54,54,9.7341
24/06/2017,24,24.65085,24.65085,-234.5271
24/06/2017,25,22.2,22.2,-323.4666
24/06/2017,26,20,20,-278.3211
24/06/2017,27,20,20,-250.2157
24/06/2017,28,22.2,22.2,-177.4107
24/06/2017,29,22.2,22.2,-379.7091
24/06/2017,30,22.2,22.2,-245.8848
24/06/2017,31,22.2,22.2,-198.7329
24/06/2017,32,22.2,22.2,-241.0747
24/06/2017,33,22.2,22.2,-193.7015
24/06/2017,34,22.2,22.2,-153.7437
24/06/2017,35,22.2,22.2,-202.3521
24/06/2017,36,22.68001,22.68001,-118.333
24/06/2017,37,22.40481,22.40481,-187.9046
24/06/2017,38,22.2,22.2,-161.4328
24/06/2017,39,22.72845,22.72845,-132.5415
24/06/2017,40,23.13751,23.13751,-69.7077
24/06/2017,41,22.90506,22.90506,-102.4615
24/06/2017,42,23.48389,23.48389,-28.012
24/06/2017,43,52.95,52.95,134.0712
24/06/2017,44,52.95,52.95,119.8641
24/06/2017,45,52.95,52.95,90.5739
24/06/2017,46,52.95,52.95,136.0905
24/06/2017,47,52.95,52.95,191.8957
24/06/2017,48,53,53,228.5599
25/06/2017,1,52.98246,52.98246,184.8521
25/06/2017,2,53,53,124.7702
25/06/2017,3,53,53,173.7086
25/06/2017,4,53.95,53.95,285.8084
25/06/2017,5,53,53,149.7998
25/06/2017,6,53,53,125.5022
25/06/2017,7,53.95,53.95,352.1032
25/06/2017,8,53.95,53.95,393.031
25/06/2017,9,53.95,53.95,335.6116
25/06/2017,10,53,53,178.446
25/06/2017,11,53,53,168.7035
25/06/2017,12,53.94826,53.94826,254.9084
25/06/2017,13,53.95,53.95,352.9992
25/06/2017,14,53.41099,53.41099,220.2558
25/06/2017,15,25.5,25.5,-93.3172
25/06/2017,16,15.1,15.1,-169.1257
25/06/2017,17,22,22,-193.1753
25/06/2017,18,18,18,-213.9746
25/06/2017,19,25,25,-38.5564
25/06/2017,20,33.36941,33.36941,14.1505
25/06/2017,21,51.19209,51.19209,136.0806
25/06/2017,22,25,25,-68.8887
25/06/2017,23,25,25,-63.1414
25/06/2017,24,24.97773,24.97773,-102.1499
25/06/2017,25,23.8635,23.8635,-124.6139
25/06/2017,26,25,25,-64.7389
25/06/2017,27,25.5,25.5,-59.6784
25/06/2017,28,24.95,24.95,-195.469
25/06/2017,29,51,51,3.1836
25/06/2017,30,51,51,15.6892
25/06/2017,31,25.42453,25.42453,-34.4497
25/06/2017,32,24.52595,24.52595,-76.8931
25/06/2017,33,24.31151,24.31151,-53.3383
25/06/2017,34,33.12,33.12,-53.6556
25/06/2017,35,28.25999,28.25999,-51.8859
25/06/2017,36,24.95,24.95,-443.5465
25/06/2017,37,17,17,-792.1452
25/06/2017,38,21,21,-834.2274
25/06/2017,39,25,25,-698.8116
25/06/2017,40,32.47,32.47,-389.1902
25/06/2017,41,24.95,24.95,-191.1167
25/06/2017,42,49,49,34.7323
25/06/2017,43,28.10727,28.10727,-12.8372
25/06/2017,44,26.03434,26.03434,-127.6515
25/06/2017,45,25.92534,25.92534,-111.7881
25/06/2017,46,24.73252,24.73252,-57.9755
25/06/2017,47,22.67131,22.67131,-443.1526
25/06/2017,48,23,23,-380.9426
26/06/2017,1,23.32915,23.32915,-267.0851
26/06/2017,2,23.15636,23.15636,-315.1478
26/06/2017,3,23,23,-383.9335
26/06/2017,4,23.49518,23.49518,-250.4818
26/06/2017,5,23.5,23.5,-126.3304
26/06/2017,6,52,52,12.0956
26/06/2017,7,52,52,26.5825
26/06/2017,8,52,52,177.4618
26/06/2017,9,51.75,51.75,2.5464
26/06/2017,10,23.5,23.5,-230.8973
26/06/2017,11,22.02876,22.02876,-372.5347
26/06/2017,12,18.91526,18.91526,-472.3411
26/06/2017,13,5.58476,5.58476,-636.5697
26/06/2017,14,19.08029,19.08029,-704.8667
26/06/2017,15,12.77543,12.77543,-693.5381
26/06/2017,16,35.39244,35.39244,-48.76
26/06/2017,17,27.26985,27.26985,-106.4551
26/06/2017,18,19.52224,19.52224,-400.6107
26/06/2017,19,9.65839,9.65839,-876.0404
26/06/2017,20,16.40344,16.40344,-1092.6676
26/06/2017,21,26.36033,26.36033,-1006.4041
26/06/2017,22,26.9704,26.9704,-867.9915
26/06/2017,23,27.31804,27.31804,-657.6442
26/06/2017,24,27.90084,27.90084,-650.5775
26/06/2017,25,28.35,28.35,-558.0174
26/06/2017,26,27.95434,27.95434,-573.0921
26/06/2017,27,15.55296,15.55296,-297.9421
26/06/2017,28,28.09572,28.09572,-294.1336
26/06/2017,29,28.07717,28.07717,-431.5114
26/06/2017,30,28.4,28.4,-282.9605
26/06/2017,31,28.0438,28.0438,-473.195
26/06/2017,32,28.30612,28.30612,-430.293
26/06/2017,33,28.33087,28.33087,-428.2412
26/06/2017,34,28.32371,28.32371,-324.7154
26/06/2017,35,28.38854,28.38854,-280.8099
